"year","intensity_SDA","Reference_key","Scenario_key","Region","Sector","Scope"
2020,3.87761124504063,"IPCC_normative","IMAGE","Africa","Combined","1"
2021,3.74178612117869,"IPCC_normative","IMAGE","Africa","Combined","1"
2022,3.62066659453505,"IPCC_normative","IMAGE","Africa","Combined","1"
2023,3.49418928799697,"IPCC_normative","IMAGE","Africa","Combined","1"
2024,3.36321636528418,"IPCC_normative","IMAGE","Africa","Combined","1"
2025,3.2284971329015,"IPCC_normative","IMAGE","Africa","Combined","1"
2026,3.09070037246668,"IPCC_normative","IMAGE","Africa","Combined","1"
2027,2.95040496194314,"IPCC_normative","IMAGE","Africa","Combined","1"
2028,2.80812900840523,"IPCC_normative","IMAGE","Africa","Combined","1"
2029,2.66432407587013,"IPCC_normative","IMAGE","Africa","Combined","1"
2030,2.51938901089136,"IPCC_normative","IMAGE","Africa","Combined","1"
2031,2.34838225276451,"IPCC_normative","IMAGE","Africa","Combined","1"
2032,2.18076235044188,"IPCC_normative","IMAGE","Africa","Combined","1"
2033,2.01655021859059,"IPCC_normative","IMAGE","Africa","Combined","1"
2034,1.85574688593818,"IPCC_normative","IMAGE","Africa","Combined","1"
2035,1.69832824694458,"IPCC_normative","IMAGE","Africa","Combined","1"
2036,1.54428516680482,"IPCC_normative","IMAGE","Africa","Combined","1"
2037,1.39356883283329,"IPCC_normative","IMAGE","Africa","Combined","1"
2038,1.24613221778696,"IPCC_normative","IMAGE","Africa","Combined","1"
2039,1.10192171750988,"IPCC_normative","IMAGE","Africa","Combined","1"
2040,0.960878628586513,"IPCC_normative","IMAGE","Africa","Combined","1"
2041,0.886984954464593,"IPCC_normative","IMAGE","Africa","Combined","1"
2042,0.814649407338211,"IPCC_normative","IMAGE","Africa","Combined","1"
2043,0.74383570024841,"IPCC_normative","IMAGE","Africa","Combined","1"
2044,0.674516617535932,"IPCC_normative","IMAGE","Africa","Combined","1"
2045,0.606660435774215,"IPCC_normative","IMAGE","Africa","Combined","1"
2046,0.540236411607435,"IPCC_normative","IMAGE","Africa","Combined","1"
2047,0.47520837315562,"IPCC_normative","IMAGE","Africa","Combined","1"
2048,0.411545459699463,"IPCC_normative","IMAGE","Africa","Combined","1"
2049,0.349215502685038,"IPCC_normative","IMAGE","Africa","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Africa","Combined","1"
2020,3.93154944197518,"IPCC_normative","SDS","Africa","Combined","1"
2021,3.7648110735213,"IPCC_normative","SDS","Africa","Combined","1"
2022,3.61749338227093,"IPCC_normative","SDS","Africa","Combined","1"
2023,3.46878240512658,"IPCC_normative","SDS","Africa","Combined","1"
2024,3.31915197615622,"IPCC_normative","SDS","Africa","Combined","1"
2025,3.16900381521106,"IPCC_normative","SDS","Africa","Combined","1"
2026,3.01869487225804,"IPCC_normative","SDS","Africa","Combined","1"
2027,2.86852416604742,"IPCC_normative","SDS","Africa","Combined","1"
2028,2.71875788848953,"IPCC_normative","SDS","Africa","Combined","1"
2029,2.56962083562984,"IPCC_normative","SDS","Africa","Combined","1"
2030,2.42130731112824,"IPCC_normative","SDS","Africa","Combined","1"
2031,2.24990010548165,"IPCC_normative","SDS","Africa","Combined","1"
2032,2.08346593686972,"IPCC_normative","SDS","Africa","Combined","1"
2033,1.92183278618916,"IPCC_normative","SDS","Africa","Combined","1"
2034,1.76483182700362,"IPCC_normative","SDS","Africa","Combined","1"
2035,1.61228971516502,"IPCC_normative","SDS","Africa","Combined","1"
2036,1.46406388156024,"IPCC_normative","SDS","Africa","Combined","1"
2037,1.31998908841394,"IPCC_normative","SDS","Africa","Combined","1"
2038,1.17991467156636,"IPCC_normative","SDS","Africa","Combined","1"
2039,1.04369512320904,"IPCC_normative","SDS","Africa","Combined","1"
2040,0.911190148238311,"IPCC_normative","SDS","Africa","Combined","1"
2041,0.841437746292501,"IPCC_normative","SDS","Africa","Combined","1"
2042,0.773500937357321,"IPCC_normative","SDS","Africa","Combined","1"
2043,0.70731088167167,"IPCC_normative","SDS","Africa","Combined","1"
2044,0.642810526224113,"IPCC_normative","SDS","Africa","Combined","1"
2045,0.579941702438623,"IPCC_normative","SDS","Africa","Combined","1"
2046,0.518649859790061,"IPCC_normative","SDS","Africa","Combined","1"
2047,0.458877922478045,"IPCC_normative","SDS","Africa","Combined","1"
2048,0.400575867592648,"IPCC_normative","SDS","Africa","Combined","1"
2049,0.343694440654057,"IPCC_normative","SDS","Africa","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Africa","Combined","1"
2020,194.013303769401,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2021,183.41382480416,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2022,172.535636644018,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2023,162.075363667678,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2024,152.009563896425,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2025,142.316093298449,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2026,132.974907007092,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2027,123.966909179307,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2028,115.27475670612,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2029,106.882069071675,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2030,98.7736324628453,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2031,90.2772831548514,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2032,82.1381938208225,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2033,74.3342950094106,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2034,66.8452983579429,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2035,59.652324061775,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2036,52.7385554244918,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2037,46.0878471988478,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2038,39.6854659899129,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2039,33.5177584822481,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2040,27.5720542477235,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2041,24.4134242230684,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2042,21.363643282855,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2043,18.417038887585,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2044,15.5685338347455,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2045,12.8133094032299,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2046,10.146894369992,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2047,7.56498548805371,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2048,5.06366841350764,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2049,2.63924501011614,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Asia Pacific Developed","Combined","1"
2020,126.656709534214,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2021,119.542339823889,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2022,113.30876348197,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2023,107.213352269877,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2024,101.254040082717,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2025,95.4282161656037,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2026,89.7334211737879,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2027,84.1667227840897,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2028,78.7253805214578,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2029,73.4064235989519,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2030,68.2068848008085,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2031,62.3617123407507,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2032,56.7598102698425,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2033,51.3863026854384,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2034,46.2275022126756,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2035,41.2705326991967,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2036,36.504303679903,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2037,31.9177501178142,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2038,27.5009008035379,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2039,23.2445088795937,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2040,19.1399872437738,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2041,16.9627782575497,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2042,14.8593330442448,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2043,12.8257882543055,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2044,10.8588082647492,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2045,8.95517827659671,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2046,7.11192992364603,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2047,5.32614486370916,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2048,3.59522600203255,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2049,1.91669952656446,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Asia Pacific Developed","Combined","1"
2020,29.2605556770947,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2021,27.6753609404418,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2022,26.0484841220318,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2023,24.4841082012509,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2024,22.9787273358408,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2025,21.5290297967258,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2026,20.1320177934273,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2027,18.7848354657665,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2028,17.4848890819994,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2029,16.229728870057,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2030,15.0170795429579,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2031,13.7464163105516,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2032,12.5291827450377,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2033,11.3620782711491,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2034,10.2420686825978,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2035,9.16633042861799,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2036,8.13234850458222,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2037,7.13770832378871,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2038,6.18020644773137,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2039,5.25780096813883,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2040,4.36859697149234,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2041,3.89621113945886,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2042,3.44010412606469,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2043,2.99942758019885,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2044,2.57342218579243,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2045,2.16136728371107,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2046,1.76259418455388,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2047,1.37645932041694,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2048,1.00237728541569,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2049,0.639795008392731,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Eastern Asia","Combined","1"
2020,8.43038269938855,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2021,7.98489034661643,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2022,7.52768394493849,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2023,7.08804237065452,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2024,6.66498036568868,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2025,6.25756722421438,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2026,5.86496046757422,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2027,5.48635750423745,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2028,5.12102940946673,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2029,4.76828771597305,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2030,4.42749299257044,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2031,4.0703944355938,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2032,3.72831138899036,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2033,3.40031628152404,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2034,3.08555640048598,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2035,2.78323823436317,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2036,2.49265498335191,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2037,2.21312806841969,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2038,1.94403825018753,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2039,1.68481168463557,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2040,1.43491583814996,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2041,1.30215973515332,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2042,1.17397852068508,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2043,1.05013377991602,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2044,0.930412119819891,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2045,0.814611011252559,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2046,0.702542530290483,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2047,0.594025812984871,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2048,0.488896340845464,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2049,0.386998682513912,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Eastern Asia","Combined","1"
2020,31.2543798177996,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2021,29.5600949584371,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2022,27.8212595347844,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2023,26.1492262030772,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2024,24.5402478555817,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2025,22.9907848562509,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2026,21.4976331122992,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2027,20.0577402286173,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2028,18.6683339777171,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2029,17.3267959988196,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2030,16.0306944239693,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2031,14.6725865358746,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2032,13.371585243937,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2033,12.1241628335025,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2034,10.9270762899085,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2035,9.77730775093169,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2036,8.67216913405277,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2037,7.60907968525085,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2038,6.58568432952278,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2039,5.59980063830734,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2040,4.64940329369853,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2041,4.14450875646229,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2042,3.65701331557123,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2043,3.18601023798522,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2044,2.73068795293047,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2045,2.29027620686535,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2046,1.86406029244105,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2047,1.45135235261999,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2048,1.05152669498477,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2049,0.663992187060336,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","1"
2020,34.7305839855509,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2021,32.8461020413594,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2022,30.9120683741832,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2023,29.0523358703621,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2024,27.2627367792204,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2025,25.5393341121327,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2026,23.8785640911613,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2027,22.2770316653275,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2028,20.7316534023398,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2029,19.2395170093894,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2030,17.7979176218092,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2031,16.2873512142563,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2032,14.8403020769887,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2033,13.4528464810458,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2034,12.12137735732,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2035,10.8425380643121,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2036,9.61333876064795,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2037,8.43090898193798,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2038,7.29262927709273,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2039,6.19607222241458,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2040,5.13898514179421,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2041,4.57741213718116,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2042,4.03519141723651,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2043,3.51131446085304,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2044,3.00487859191862,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2045,2.51502708974453,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2046,2.04096501534114,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2047,1.58192729419318,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2048,1.13721799488354,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2049,0.706179625568536,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Europe and Eurasia","Combined","1"
2020,12.1317157712305,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2021,11.4837086275332,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2022,10.8186623869236,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2023,10.1791657063867,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2024,9.5637854428674,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2025,8.9711678042734,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2026,8.40008733255815,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2027,7.84937658894931,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2028,7.31797528939469,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2029,6.80488199869863,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2030,6.30916660891685,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2031,5.78973588359705,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2032,5.2921465163332,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2033,4.81504927456606,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2034,4.35720381393635,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2035,3.91745590334257,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2036,3.49477744136144,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2037,3.08818137612124,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2038,2.69676697040677,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2039,2.31969951847745,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2040,1.95620440414989,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2041,1.76309917445084,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2042,1.57664851565423,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2043,1.39650563277799,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2044,1.2223601272158,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2045,1.05391740281716,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2046,0.890904107987661,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2047,0.733057160476567,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2048,0.580137253915775,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2049,0.431918299956208,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","1"
2020,9.3221025045699,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2021,8.9255368325267,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2022,8.57449971075463,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2023,8.21764422751345,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2024,7.85637976441699,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2025,7.49191209352928,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2026,7.12531437765574,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2027,6.75749666404609,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2028,6.3892707417699,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2029,6.02133047797678,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2030,5.65428068254588,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2031,5.22799978793946,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2032,4.81315268352465,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2033,4.40942576018914,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2034,4.01649966497678,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2035,3.63403157536789,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2036,3.26174587364753,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2037,2.89930044647275,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2038,2.54638185966976,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2039,2.20268255061578,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2040,1.86790181145942,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2041,1.69187827622596,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2042,1.52021983617412,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2043,1.35277450252735,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2044,1.18941800530705,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2045,1.0300212866711,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2046,0.874462727071576,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2047,0.722612701271642,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2048,0.574358100936797,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2049,0.42958649837984,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2050,0.288184438040346,"IPCC_normative","SDS","Latin America and Caribbean","Combined","1"
2020,30.9399697326383,"IPCC_normative","IMAGE","Middle East","Combined","1"
2021,29.2628875111971,"IPCC_normative","IMAGE","Middle East","Combined","1"
2022,27.5417070621685,"IPCC_normative","IMAGE","Middle East","Combined","1"
2023,25.8866504412185,"IPCC_normative","IMAGE","Middle East","Combined","1"
2024,24.2940085862451,"IPCC_normative","IMAGE","Middle East","Combined","1"
2025,22.7602778003037,"IPCC_normative","IMAGE","Middle East","Combined","1"
2026,21.282286522829,"IPCC_normative","IMAGE","Middle East","Combined","1"
2027,19.8570133506948,"IPCC_normative","IMAGE","Middle East","Combined","1"
2028,18.4817142037612,"IPCC_normative","IMAGE","Middle East","Combined","1"
2029,17.1537973063371,"IPCC_normative","IMAGE","Middle East","Combined","1"
2030,15.8708554820319,"IPCC_normative","IMAGE","Middle East","Combined","1"
2031,14.5265369152121,"IPCC_normative","IMAGE","Middle East","Combined","1"
2032,13.2387451222775,"IPCC_normative","IMAGE","Middle East","Combined","1"
2033,12.0039882066345,"IPCC_normative","IMAGE","Middle East","Combined","1"
2034,10.8190560810276,"IPCC_normative","IMAGE","Middle East","Combined","1"
2035,9.68096152459282,"IPCC_normative","IMAGE","Middle East","Combined","1"
2036,8.58704374780699,"IPCC_normative","IMAGE","Middle East","Combined","1"
2037,7.53474819990355,"IPCC_normative","IMAGE","Middle East","Combined","1"
2038,6.52174371773945,"IPCC_normative","IMAGE","Middle East","Combined","1"
2039,5.54587003167681,"IPCC_normative","IMAGE","Middle East","Combined","1"
2040,4.60512238753623,"IPCC_normative","IMAGE","Middle East","Combined","1"
2041,4.10535421253155,"IPCC_normative","IMAGE","Middle East","Combined","1"
2042,3.62280847505761,"IPCC_normative","IMAGE","Middle East","Combined","1"
2043,3.15658764843653,"IPCC_normative","IMAGE","Middle East","Combined","1"
2044,2.70588840204262,"IPCC_normative","IMAGE","Middle East","Combined","1"
2045,2.26994830297476,"IPCC_normative","IMAGE","Middle East","Combined","1"
2046,1.84805990054565,"IPCC_normative","IMAGE","Middle East","Combined","1"
2047,1.43954232175908,"IPCC_normative","IMAGE","Middle East","Combined","1"
2048,1.04377622706097,"IPCC_normative","IMAGE","Middle East","Combined","1"
2049,0.660176485940951,"IPCC_normative","IMAGE","Middle East","Combined","1"
2050,0.288184438040346,"IPCC_normative","IMAGE","Middle East","Combined","1"
2020,27.0543013308262,"IPCC_normative","SDS","Middle East","Combined","1"
2021,26.0096904407273,"IPCC_normative","SDS","Middle East","Combined","1"
2022,25.0796836739848,"IPCC_normative","SDS","Middle East","Combined","1"
2023,24.1141755633359,"IPCC_normative","SDS","Middle East","Combined","1"
